orderDate,orderNumber,quantityOrdered,priceEach,productName,productLine,buyPrice,city,country,Sales Value,Cost of Sales,Net Profit,Total_Revenue
17-08-2004,10280,24,98,1940 Ford Pickup Truck,Trucks and Buses,58.33,Torino,Italy,2352,1399.92,952.08,2352
17-08-2004,10280,50,87.33,1937 Lincoln Berline,Vintage Cars,60.62,Torino,Italy,4366,3031,1335.5,4366.5
17-08-2004,10280,27,47.44,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,24.26,Torino,Italy,1281,655.02,625.86,1280.88
17-08-2004,10280,26,161.5,1917 Grand Touring Sedan,Vintage Cars,86.7,Torino,Italy,4199,2254.2,1944.8,4199
17-08-2004,10280,25,53.28,1911 Ford Town Car,Vintage Cars,33.3,Torino,Italy,1332,832.5,499.5,1332
17-08-2004,10280,37,109.33,1932 Model A Ford J-Coupe,Vintage Cars,58.48,Torino,Italy,4045,2163.76,1881.45,4045.21
17-08-2004,10280,22,158.63,1928 Mercedes-Benz SSK,Vintage Cars,72.56,Torino,Italy,3490,1596.32,1893.54,3489.86
17-08-2004,10280,46,82.06,1913 Ford Model T Speedster,Vintage Cars,60.78,Torino,Italy,3775,2795.88,978.88,3774.76
17-08-2004,10280,43,54.34,1934 Ford V8 Coupe,Vintage Cars,34.35,Torino,Italy,2337,1477.05,859.57,2336.62
17-08-2004,10280,29,102.63,18th Century Vintage Horse Carriage,Vintage Cars,60.74,Torino,Italy,2976,1761.46,1214.81,2976.27
17-08-2004,10280,34,99.21,1917 Maxwell Touring Car,Vintage Cars,57.54,Torino,Italy,3373,1956.36,1416.78,3373.14
17-08-2004,10280,35,77.31,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,43.26,Torino,Italy,2706,1514.1,1191.75,2705.85
17-08-2004,10280,20,29.87,1939 Chevrolet Deluxe Coupe,Vintage Cars,22.57,Torino,Italy,597,451.4,146,597.4
17-08-2004,10280,45,36.29,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,20.61,Torino,Italy,1633,927.45,705.6,1633.05
17-08-2004,10280,33,35.29,1936 Mercedes Benz 500k Roadster,Vintage Cars,21.75,Torino,Italy,1165,717.75,446.82,1164.57
17-08-2004,10280,21,79.86,1936 Chrysler Airflow,Vintage Cars,57.46,Torino,Italy,1677,1206.66,470.4,1677.06
19-08-2004,10281,44,132.97,1962 LanciaA Delta 16V,Classic Cars,103.42,Allentown,USA,5851,4550.48,1300.2,5850.68
19-08-2004,10281,25,127.1,1958 Setra Bus,Trucks and Buses,77.9,Allentown,USA,3178,1947.5,1230,3177.5
19-08-2004,10281,41,98.36,1957 Chevy Pickup,Trucks and Buses,55.7,Allentown,USA,4033,2283.7,1749.06,4032.76
19-08-2004,10281,48,114.14,1964 Mercedes Tour Bus,Trucks and Buses,74.86,Allentown,USA,5479,3593.28,1885.44,5478.72
19-08-2004,10281,29,56.52,1926 Ford Fire Engine,Trucks and Buses,24.92,Allentown,USA,1639,722.68,916.4,1639.08
19-08-2004,10281,25,135.47,1992 Ferrari 360 Spider red,Classic Cars,77.9,Allentown,USA,3387,1947.5,1439.25,3386.75
19-08-2004,10281,25,96.86,1940s Ford truck,Trucks and Buses,84.76,Allentown,USA,2422,2119,302.5,2421.5
19-08-2004,10281,44,42.76,1939 Cadillac Limousine,Vintage Cars,23.14,Allentown,USA,1881,1018.16,863.28,1881.44
19-08-2004,10281,25,112.46,1962 Volkswagen Microbus,Trucks and Buses,61.34,Allentown,USA,2812,1533.5,1278,2811.5
19-08-2004,10281,20,33.95,1958 Chevy Corvette Limited Edition,Classic Cars,15.91,Allentown,USA,679,318.2,360.8,679
19-08-2004,10281,29,80.9,1980’s GM Manhattan Express,Trucks and Buses,53.93,Allentown,USA,2346,1563.97,782.13,2346.1
19-08-2004,10281,31,44.91,1954 Greyhound Scenicruiser,Trucks and Buses,25.98,Allentown,USA,1392,805.38,586.83,1392.21
19-08-2004,10281,36,59.47,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,33.61,Allentown,USA,2141,1209.96,930.96,2140.92
19-08-2004,10281,27,89.01,1982 Camaro Z28,Classic Cars,46.53,Allentown,USA,2403,1256.31,1146.96,2403.27
20-08-2004,10282,41,176.63,2001 Ferrari Enzo,Classic Cars,95.59,San Rafael,USA,7242,3919.19,3322.64,7241.83
20-08-2004,10282,27,142.02,1969 Corvair Monza,Classic Cars,89.14,San Rafael,USA,3835,2406.78,1427.76,3834.54
20-08-2004,10282,24,169.56,1969 Ford Falcon,Classic Cars,83.05,San Rafael,USA,4069,1993.2,2076.24,4069.44
20-08-2004,10282,23,147.36,1998 Chrysler Plymouth Prowler,Classic Cars,101.51,San Rafael,USA,3389,2334.73,1054.55,3389.28
20-08-2004,10282,43,122.93,1903 Ford Model A,Vintage Cars,68.3,San Rafael,USA,5286,2936.9,2349.09,5285.99
20-08-2004,10282,36,88.74,Collectable Wooden Train,Trains,67.56,San Rafael,USA,3195,2432.16,762.48,3194.64
20-08-2004,10282,31,132.13,1970 Triumph Spitfire,Classic Cars,91.92,San Rafael,USA,4096,2849.52,1246.51,4096.03
20-08-2004,10282,29,49.71,1970 Dodge Coronet,Classic Cars,32.37,San Rafael,USA,1442,938.73,502.86,1441.59
20-08-2004,10282,39,96.99,1992 Porsche Cayenne Turbo Silver,Classic Cars,69.78,San Rafael,USA,3783,2721.42,1061.19,3782.61
20-08-2004,10282,36,51.58,1950's Chicago Surface Lines Streetcar,Trains,26.72,San Rafael,USA,1857,961.92,894.96,1856.88
20-08-2004,10282,38,114.59,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,68.29,San Rafael,USA,4354,2595.02,1759.4,4354.42
20-08-2004,10282,37,56.24,1962 City of Detroit Streetcar,Trains,37.49,San Rafael,USA,2081,1387.13,693.75,2080.88
20-08-2004,10282,43,77.95,The Mayflower,Ships,43.3,San Rafael,USA,3352,1861.9,1489.95,3351.85
20-08-2004,10283,25,130.56,1972 Alfa Romeo GTA,Classic Cars,85.68,Tsawassen,Canada,3264,2142,1122,3264
20-08-2004,10283,21,78.28,1999 Yamaha Speed Boat,Ships,51.61,Tsawassen,Canada,1644,1083.81,560.07,1643.88
20-08-2004,10283,46,100.58,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,64.58,Tsawassen,Canada,4627,2970.68,1656,4626.68
20-08-2004,10283,34,71.97,1904 Buick Runabout,Vintage Cars,52.66,Tsawassen,Canada,2447,1790.44,656.54,2446.98
20-08-2004,10283,42,99.54,18th century schooner,Ships,82.34,Tsawassen,Canada,4181,3458.28,722.4,4180.68
20-08-2004,10283,34,80.54,1912 Ford Model T Delivery Wagon,Vintage Cars,46.91,Tsawassen,Canada,2738,1594.94,1143.42,2738.36
20-08-2004,10283,33,77.15,1940 Ford Delivery Sedan,Vintage Cars,48.64,Tsawassen,Canada,2546,1605.12,940.83,2545.95
20-08-2004,10283,45,62,The Schooner Bluenose,Ships,34,Tsawassen,Canada,2790,1530,1260,2790
20-08-2004,10283,20,74.23,HMS Bounty,Ships,39.83,Tsawassen,Canada,1485,796.6,688,1484.6
20-08-2004,10283,47,68.67,The USS Constitution Ship,Ships,33.97,Tsawassen,Canada,3227,1596.59,1630.9,3227.49
20-08-2004,10283,22,88.15,The Titanic,Ships,51.09,Tsawassen,Canada,1939,1123.98,815.32,1939.3
20-08-2004,10283,38,85.41,The Queen Mary,Ships,53.63,Tsawassen,Canada,3246,2037.94,1207.64,3245.58
20-08-2004,10283,43,41.22,Boeing X-32A JSF,Planes,32.77,Tsawassen,Canada,1772,1409.11,363.35,1772.46
20-08-2004,10283,33,49.14,Pont Yacht,Ships,33.3,Tsawassen,Canada,1622,1098.9,522.72,1621.62
21-08-2004,10284,45,137.19,1980s Black Hawk Helicopter,Planes,77.27,Oslo,Norway  ,6174,3477.15,2696.4,6173.55
21-08-2004,10284,31,68.43,P-51-D Mustang,Planes,49,Oslo,Norway  ,2121,1519,602.33,2121.33
21-08-2004,10284,22,101.76,1928 British Royal Navy Airplane,Planes,66.74,Oslo,Norway  ,2239,1468.28,770.44,2238.72
21-08-2004,10284,30,65.08,1900s Vintage Bi-Plane,Planes,34.25,Oslo,Norway  ,1952,1027.5,924.9,1952.4
21-08-2004,10284,39,59.83,1937 Horch 930V Limousine,Vintage Cars,26.3,Oslo,Norway  ,2333,1025.7,1307.67,2333.37
21-08-2004,10284,21,65.51,Corsair F4U ( Bird Cage),Planes,29.34,Oslo,Norway  ,1376,616.14,759.57,1375.71
21-08-2004,10284,21,66.65,1900s Vintage Tri-Plane,Planes,36.23,Oslo,Norway  ,1400,760.83,638.82,1399.65
21-08-2004,10284,50,60.54,1928 Ford Phaeton Deluxe,Vintage Cars,33.02,Oslo,Norway  ,3027,1651,1376,3027
21-08-2004,10284,33,35.78,1930 Buick Marquette Phaeton,Vintage Cars,27.06,Oslo,Norway  ,1181,892.98,287.76,1180.74
21-08-2004,10284,24,87.69,American Airlines: B767-300,Planes,51.15,Oslo,Norway  ,2105,1227.6,876.96,2104.56
21-08-2004,10284,45,95.73,America West Airlines B757-200,Planes,68.8,Oslo,Norway  ,4308,3096,1211.85,4307.85
21-08-2004,10284,25,68,F/A 18 Hornet 1/72,Planes,54.4,Oslo,Norway  ,1700,1360,340,1700
21-08-2004,10284,32,73.29,American Airlines: MD-11S,Planes,36.27,Oslo,Norway  ,2345,1160.64,1184.64,2345.28
27-08-2004,10285,36,95.7,1969 Harley Davidson Ultimate Chopper,Motorcycles,48.81,Cambridge,USA,3445,1757.16,1688.04,3445.2
27-08-2004,10285,47,110.61,1996 Moto Guzzi 1100i,Motorcycles,68.99,Cambridge,USA,5199,3242.53,1956.14,5198.67
27-08-2004,10285,27,166.55,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,91.02,Cambridge,USA,4497,2457.54,2039.31,4496.85
27-08-2004,10285,49,131.04,2002 Suzuki XREO,Motorcycles,66.27,Cambridge,USA,6421,3247.23,3173.73,6420.96
27-08-2004,10285,20,50.88,1936 Harley Davidson El Knucklehead,Motorcycles,24.23,Cambridge,USA,1018,484.6,533,1017.6
27-08-2004,10285,34,91.29,1997 BMW R 1100 S,Motorcycles,60.86,Cambridge,USA,3104,2069.24,1034.62,3103.86
27-08-2004,10285,39,61.7,1960 BSA Gold Star DBD34,Motorcycles,37.32,Cambridge,USA,2406,1455.48,950.82,2406.3
27-08-2004,10285,38,64.41,1982 Ducati 900 Monster,Motorcycles,47.1,Cambridge,USA,2448,1789.8,657.78,2447.58
27-08-2004,10285,37,82.91,1997 BMW F650 ST,Motorcycles,66.92,Cambridge,USA,3068,2476.04,591.63,3067.67
27-08-2004,10285,37,36.61,1982 Ducati 996 R,Motorcycles,24.14,Cambridge,USA,1355,893.18,461.39,1354.57
27-08-2004,10285,26,100.01,1974 Ducati 350 Mk3 Desmo,Motorcycles,56.13,Cambridge,USA,2600,1459.38,1140.88,2600.26
27-08-2004,10285,39,76.48,2002 Yamaha YZR M1,Motorcycles,34.17,Cambridge,USA,2983,1332.63,1650.09,2982.72
27-08-2004,10285,45,102.04,ATA: B757-300,Planes,59.33,Cambridge,USA,4592,2669.85,1921.95,4591.8
28-08-2004,10286,38,51.6,1957 Vespa GS150,Motorcycles,32.95,Paris,France,1961,1252.1,708.7,1960.8
30-08-2004,10287,21,190.68,1968 Ford Mustang,Classic Cars,95.34,Genève,Switzerland,4004,2002.14,2002.14,4004.28
30-08-2004,10287,45,117.44,1968 Dodge Charger,Classic Cars,75.16,Genève,Switzerland,5285,3382.2,1902.6,5284.8
30-08-2004,10287,41,74.21,1970 Plymouth Hemi Cuda,Classic Cars,31.92,Genève,Switzerland,3043,1308.72,1733.89,3042.61
30-08-2004,10287,23,107.1,1969 Dodge Charger,Classic Cars,58.73,Genève,Switzerland,2463,1350.79,1112.51,2463.3
30-08-2004,10287,41,113.23,1993 Mazda RX-7,Classic Cars,83.51,Genève,Switzerland,4642,3423.91,1218.52,4642.43
30-08-2004,10287,44,61.6,1948 Porsche 356-A Roadster,Classic Cars,53.9,Genève,Switzerland,2710,2371.6,338.8,2710.4
30-08-2004,10287,24,123.76,1995 Honda Civic,Classic Cars,93.89,Genève,Switzerland,2970,2253.36,716.88,2970.24
30-08-2004,10287,44,114.84,1999 Indy 500 Monte Carlo SS,Classic Cars,56.76,Genève,Switzerland,5053,2497.44,2555.52,5052.96
30-08-2004,10287,36,137.17,1992 Ferrari 360 Spider red,Classic Cars,77.9,Genève,Switzerland,4938,2804.4,2133.72,4938.12
30-08-2004,10287,43,68.35,1969 Dodge Super Bee,Classic Cars,49.05,Genève,Switzerland,2939,2109.15,829.9,2939.05
30-08-2004,10287,40,127.88,1976 Ford Gran Torino,Classic Cars,73.49,Genève,Switzerland,5115,2939.6,2175.6,5115.2
30-08-2004,10287,27,139.87,1948 Porsche Type 356 Roadster,Classic Cars,62.16,Genève,Switzerland,3776,1678.32,2098.17,3776.49
30-08-2004,10287,34,119.04,1957 Corvette Convertible,Classic Cars,69.93,Genève,Switzerland,4047,2377.62,1669.74,4047.36
30-08-2004,10287,36,31.34,1982 Lamborghini Diablo,Classic Cars,16.24,Genève,Switzerland,1128,584.64,543.6,1128.24
30-08-2004,10287,20,58.17,1971 Alpine Renault 1600s,Classic Cars,38.58,Genève,Switzerland,1163,771.6,391.8,1163.4
30-08-2004,10287,36,137.62,1956 Porsche 356A Coupe,Classic Cars,98.3,Genève,Switzerland,4954,3538.8,1415.52,4954.32
30-08-2004,10287,40,79.22,1961 Chevrolet Impala,Classic Cars,32.33,Genève,Switzerland,3169,1293.2,1875.6,3168.8
01-09-2004,10288,20,120.71,1965 Aston Martin DB5,Classic Cars,65.96,Singapore,Singapore,2414,1319.2,1095,2414.2
01-09-2004,10288,32,168.3,1917 Grand Touring Sedan,Vintage Cars,86.7,Singapore,Singapore,5386,2774.4,2611.2,5385.6
01-09-2004,10288,28,50.25,1911 Ford Town Car,Vintage Cars,33.3,Singapore,Singapore,1407,932.4,474.6,1407
01-09-2004,10288,31,102.98,1932 Model A Ford J-Coupe,Vintage Cars,58.48,Singapore,Singapore,3192,1812.88,1379.5,3192.38
01-09-2004,10288,35,90.19,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,43.26,Singapore,Singapore,3157,1514.1,1642.55,3156.65
01-09-2004,10288,23,57.02,1957 Ford Thunderbird,Classic Cars,34.21,Singapore,Singapore,1311,786.83,524.63,1311.46
01-09-2004,10288,36,66.88,1970 Chevy Chevelle SS 454,Classic Cars,49.24,Singapore,Singapore,2408,1772.64,635.04,2407.68
01-09-2004,10288,50,49.3,1966 Shelby Cobra 427 S/C,Classic Cars,29.18,Singapore,Singapore,2465,1459,1006,2465
01-09-2004,10288,29,32.19,1939 Chevrolet Deluxe Coupe,Vintage Cars,22.57,Singapore,Singapore,934,654.53,278.98,933.51
01-09-2004,10288,35,81.78,1949 Jaguar XK 120,Classic Cars,47.25,Singapore,Singapore,2862,1653.75,1208.55,2862.3
01-09-2004,10288,48,109.22,1952 Citroen-15CV,Classic Cars,72.82,Singapore,Singapore,5243,3495.36,1747.2,5242.56
01-09-2004,10288,34,76.19,1969 Chevrolet Camaro Z28,Classic Cars,50.51,Singapore,Singapore,2590,1717.34,873.12,2590.46
01-09-2004,10288,41,101.73,2002 Chevy Corvette,Classic Cars,62.11,Singapore,Singapore,4171,2546.51,1624.42,4170.93
01-09-2004,10288,33,37.75,1936 Mercedes Benz 500k Roadster,Vintage Cars,21.75,Singapore,Singapore,1246,717.75,528,1245.75
03-09-2004,10289,38,92.47,1937 Lincoln Berline,Vintage Cars,60.62,Bergen,Norway  ,3514,2303.56,1210.3,3513.86
03-09-2004,10289,24,44.75,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,24.26,Bergen,Norway  ,1074,582.24,491.76,1074
03-09-2004,10289,43,141.75,1928 Mercedes-Benz SSK,Vintage Cars,72.56,Bergen,Norway  ,6095,3120.08,2975.17,6095.25
03-09-2004,10289,45,41.22,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,20.61,Bergen,Norway  ,1855,927.45,927.45,1854.9
07-09-2004,10290,26,80.36,1917 Maxwell Touring Car,Vintage Cars,57.54,Brickhaven,USA,2089,1496.04,593.32,2089.36
07-09-2004,10290,45,83.76,1936 Chrysler Airflow,Vintage Cars,57.46,Brickhaven,USA,3769,2585.7,1183.5,3769.2
08-09-2004,10291,37,210.01,1952 Alpine Renault 1300,Classic Cars,98.58,Bräcke,Sweden,7770,3647.46,4122.91,7770.37
08-09-2004,10291,30,141.83,1962 LanciaA Delta 16V,Classic Cars,103.42,Bräcke,Sweden,4255,3102.6,1152.3,4254.9
08-09-2004,10291,41,123,1958 Setra Bus,Trucks and Buses,77.9,Bräcke,Sweden,5043,3193.9,1849.1,5043
08-09-2004,10291,41,96.84,1940 Ford Pickup Truck,Trucks and Buses,58.33,Bräcke,Sweden,3970,2391.53,1578.91,3970.44
08-09-2004,10291,26,52.26,1926 Ford Fire Engine,Trucks and Buses,24.92,Bräcke,Sweden,1359,647.92,710.84,1358.76
08-09-2004,10291,47,99.28,1913 Ford Model T Speedster,Vintage Cars,60.78,Bräcke,Sweden,4666,2856.66,1809.5,4666.16
08-09-2004,10291,37,56.21,1934 Ford V8 Coupe,Vintage Cars,34.35,Bräcke,Sweden,2080,1270.95,808.82,2079.77
08-09-2004,10291,23,93.2,18th Century Vintage Horse Carriage,Vintage Cars,60.74,Bräcke,Sweden,2144,1397.02,746.58,2143.6
08-09-2004,10291,48,96.86,1940s Ford truck,Trucks and Buses,84.76,Bräcke,Sweden,4649,4068.48,580.8,4649.28
08-09-2004,10291,29,45.28,1939 Cadillac Limousine,Vintage Cars,23.14,Bräcke,Sweden,1313,671.06,642.06,1313.12
08-09-2004,10291,48,109.9,1962 Volkswagen Microbus,Trucks and Buses,61.34,Bräcke,Sweden,5275,2944.32,2330.88,5275.2
08-09-2004,10291,26,82.83,1980’s GM Manhattan Express,Trucks and Buses,53.93,Bräcke,Sweden,2154,1402.18,751.4,2153.58
08-09-2004,10291,32,53,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,33.61,Bräcke,Sweden,1696,1075.52,620.48,1696
08-09-2004,10291,28,86.99,1982 Camaro Z28,Classic Cars,46.53,Bräcke,Sweden,2436,1302.84,1132.88,2435.72
08-09-2004,10292,21,94.8,1957 Chevy Pickup,Trucks and Buses,55.7,NYC,USA,1991,1169.7,821.1,1990.8
08-09-2004,10292,26,140.81,1998 Chrysler Plymouth Prowler,Classic Cars,101.51,NYC,USA,3661,2639.26,1021.8,3661.06
08-09-2004,10292,41,103.09,1964 Mercedes Tour Bus,Trucks and Buses,74.86,NYC,USA,4227,3069.26,1157.43,4226.69
08-09-2004,10292,21,147.33,1992 Ferrari 360 Spider red,Classic Cars,77.9,NYC,USA,3094,1635.9,1458.03,3093.93
08-09-2004,10292,44,114.9,1970 Triumph Spitfire,Classic Cars,91.92,NYC,USA,5056,4044.48,1011.12,5055.6
08-09-2004,10292,40,48.55,1970 Dodge Coronet,Classic Cars,32.37,NYC,USA,1942,1294.8,647.2,1942
08-09-2004,10292,39,34.3,1958 Chevy Corvette Limited Edition,Classic Cars,15.91,NYC,USA,1338,620.49,717.21,1337.7
08-09-2004,10292,27,113.55,1992 Porsche Cayenne Turbo Silver,Classic Cars,69.78,NYC,USA,3066,1884.06,1181.79,3065.85
08-09-2004,10292,50,54.11,1954 Greyhound Scenicruiser,Trucks and Buses,25.98,NYC,USA,2706,1299,1406.5,2705.5
08-09-2004,10292,31,59.65,1950's Chicago Surface Lines Streetcar,Trains,26.72,NYC,USA,1849,828.32,1020.83,1849.15
08-09-2004,10292,41,113.44,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,68.29,NYC,USA,4651,2799.89,1851.15,4651.04
08-09-2004,10292,35,49.79,1962 City of Detroit Streetcar,Trains,37.49,NYC,USA,1743,1312.15,430.5,1742.65
09-09-2004,10293,46,187.02,2001 Ferrari Enzo,Classic Cars,95.59,Torino,Italy,8603,4397.14,4205.78,8602.92
09-09-2004,10293,24,129.93,1969 Corvair Monza,Classic Cars,89.14,Torino,Italy,3118,2139.36,978.96,3118.32
09-09-2004,10293,45,171.29,1969 Ford Falcon,Classic Cars,83.05,Torino,Italy,7708,3737.25,3970.8,7708.05
09-09-2004,10293,24,110.64,1903 Ford Model A,Vintage Cars,68.3,Torino,Italy,2655,1639.2,1016.16,2655.36
09-09-2004,10293,22,91.76,Collectable Wooden Train,Trains,67.56,Torino,Italy,2019,1486.32,532.4,2018.72
09-09-2004,10293,49,72.85,1904 Buick Runabout,Vintage Cars,52.66,Torino,Italy,3570,2580.34,989.31,3569.65
09-09-2004,10293,21,111.83,18th century schooner,Ships,82.34,Torino,Italy,2348,1729.14,619.29,2348.43
09-09-2004,10293,29,77.95,The Mayflower,Ships,43.3,Torino,Italy,2261,1255.7,1004.85,2260.55
09-09-2004,10293,32,51.32,Pont Yacht,Ships,33.3,Torino,Italy,1642,1065.6,576.64,1642.24
10-09-2004,10294,45,98.32,The Queen Mary,Ships,53.63,Brickhaven,USA,4424,2413.35,2011.05,4424.4
10-09-2004,10295,24,136,1972 Alfa Romeo GTA,Classic Cars,85.68,Boston,USA,3264,2056.32,1207.68,3264
10-09-2004,10295,46,84.08,1912 Ford Model T Delivery Wagon,Vintage Cars,46.91,Boston,USA,3868,2157.86,1709.82,3867.68
10-09-2004,10295,26,62,The Schooner Bluenose,Ships,34,Boston,USA,1612,884,728,1612
10-09-2004,10295,44,71.56,The USS Constitution Ship,Ships,33.97,Boston,USA,3149,1494.68,1653.96,3148.64
10-09-2004,10295,34,93.16,The Titanic,Ships,51.09,Boston,USA,3167,1737.06,1430.38,3167.44
15-09-2004,10296,36,146.65,1980s Black Hawk Helicopter,Planes,77.27,Munich,Germany,5279,2781.72,2497.68,5279.4
15-09-2004,10296,21,69.68,1999 Yamaha Speed Boat,Ships,51.61,Munich,Germany,1463,1083.81,379.47,1463.28
15-09-2004,10296,22,105.87,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,64.58,Munich,Germany,2329,1420.76,908.38,2329.14
15-09-2004,10296,21,60.97,1900s Vintage Bi-Plane,Planes,34.25,Munich,Germany,1280,719.25,561.12,1280.37
15-09-2004,10296,31,63.78,1937 Horch 930V Limousine,Vintage Cars,26.3,Munich,Germany,1977,815.3,1161.88,1977.18
15-09-2004,10296,22,83.02,1940 Ford Delivery Sedan,Vintage Cars,48.64,Munich,Germany,1826,1070.08,756.36,1826.44
15-09-2004,10296,32,63.46,Corsair F4U ( Bird Cage),Planes,29.34,Munich,Germany,2031,938.88,1091.84,2030.72
15-09-2004,10296,26,41.02,1930 Buick Marquette Phaeton,Vintage Cars,27.06,Munich,Germany,1067,703.56,362.96,1066.52
15-09-2004,10296,42,75.81,American Airlines: B767-300,Planes,51.15,Munich,Germany,3184,2148.3,1035.72,3184.02
15-09-2004,10296,34,89.61,HMS Bounty,Ships,39.83,Munich,Germany,3047,1354.22,1692.52,3046.74
15-09-2004,10296,24,96.73,America West Airlines B757-200,Planes,68.8,Munich,Germany,2322,1651.2,670.32,2321.52
15-09-2004,10296,22,74.4,F/A 18 Hornet 1/72,Planes,54.4,Munich,Germany,1637,1196.8,440,1636.8
15-09-2004,10296,47,61.44,American Airlines: MD-11S,Planes,36.27,Munich,Germany,2888,1704.69,1182.99,2887.68
15-09-2004,10296,21,46.68,Boeing X-32A JSF,Planes,32.77,Munich,Germany,980,688.17,292.11,980.28
16-09-2004,10297,25,81.95,P-51-D Mustang,Planes,49,Dublin,Ireland,2049,1225,823.75,2048.75
16-09-2004,10297,32,107.23,1928 British Royal Navy Airplane,Planes,66.74,Dublin,Ireland,3431,2135.68,1295.68,3431.36
16-09-2004,10297,32,70.08,1960 BSA Gold Star DBD34,Motorcycles,37.32,Dublin,Ireland,2243,1194.24,1048.32,2242.56
16-09-2004,10297,23,71.73,1900s Vintage Tri-Plane,Planes,36.23,Dublin,Ireland,1650,833.29,816.5,1649.79
16-09-2004,10297,26,88.9,1997 BMW F650 ST,Motorcycles,66.92,Dublin,Ireland,2311,1739.92,571.48,2311.4
16-09-2004,10297,28,63.29,1928 Ford Phaeton Deluxe,Vintage Cars,33.02,Dublin,Ireland,1772,924.56,847.56,1772.12
16-09-2004,10297,35,111.53,ATA: B757-300,Planes,59.33,Dublin,Ireland,3904,2076.55,1827,3903.55
27-09-2004,10298,39,105.86,1996 Moto Guzzi 1100i,Motorcycles,68.99,Nantes,France,4129,2690.61,1437.93,4128.54
27-09-2004,10298,32,60.57,1936 Harley Davidson El Knucklehead,Motorcycles,24.23,Nantes,France,1938,775.36,1162.88,1938.24
30-09-2004,10299,23,76.56,1969 Harley Davidson Ultimate Chopper,Motorcycles,48.81,Helsinki,Finland,1761,1122.63,638.25,1760.88
30-09-2004,10299,29,164.61,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,91.02,Helsinki,Finland,4774,2639.58,2134.11,4773.69
30-09-2004,10299,24,123.51,2002 Suzuki XREO,Motorcycles,66.27,Helsinki,Finland,2964,1590.48,1373.76,2964.24
30-09-2004,10299,39,62.17,1957 Vespa GS150,Motorcycles,32.95,Helsinki,Finland,2425,1285.05,1139.58,2424.63
30-09-2004,10299,49,119.04,1957 Corvette Convertible,Classic Cars,69.93,Helsinki,Finland,5833,3426.57,2406.39,5832.96
30-09-2004,10299,47,107.07,1997 BMW R 1100 S,Motorcycles,60.86,Helsinki,Finland,5032,2860.42,2171.87,5032.29
30-09-2004,10299,33,58.87,1982 Ducati 900 Monster,Motorcycles,47.1,Helsinki,Finland,1943,1554.3,388.41,1942.71
30-09-2004,10299,32,66.29,1961 Chevrolet Impala,Classic Cars,32.33,Helsinki,Finland,2121,1034.56,1086.72,2121.28
30-09-2004,10299,24,36.21,1982 Ducati 996 R,Motorcycles,24.14,Helsinki,Finland,869,579.36,289.68,869.04
30-09-2004,10299,38,84.7,1974 Ducati 350 Mk3 Desmo,Motorcycles,56.13,Helsinki,Finland,3219,2132.94,1085.66,3218.6
30-09-2004,10299,44,77.29,2002 Yamaha YZR M1,Motorcycles,34.17,Helsinki,Finland,3401,1503.48,1897.28,3400.76
06-10-2004,10303,46,56.91,1911 Ford Town Car,Vintage Cars,33.3,Sevilla,Spain,2618,1531.8,1086.06,2617.86
06-10-2004,10303,24,35.7,1936 Mercedes Benz 500k Roadster,Vintage Cars,21.75,Sevilla,Spain,857,522,334.8,856.8
11-10-2004,10304,47,201.44,1952 Alpine Renault 1300,Classic Cars,98.58,Versailles,France,9468,4633.26,4834.42,9467.68
11-10-2004,10304,39,117.54,1958 Setra Bus,Trucks and Buses,77.9,Versailles,France,4584,3038.1,1545.96,4584.06
11-10-2004,10304,46,106.17,1940 Ford Pickup Truck,Trucks and Buses,58.33,Versailles,France,4884,2683.18,2200.64,4883.82
11-10-2004,10304,37,95.55,1937 Lincoln Berline,Vintage Cars,60.62,Versailles,France,3535,2242.94,1292.41,3535.35
11-10-2004,10304,37,46.9,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,24.26,Versailles,France,1735,897.62,837.68,1735.3
11-10-2004,10304,24,102.98,1932 Model A Ford J-Coupe,Vintage Cars,58.48,Versailles,France,2472,1403.52,1068,2471.52
11-10-2004,10304,20,141.75,1928 Mercedes-Benz SSK,Vintage Cars,72.56,Versailles,France,2835,1451.2,1383.8,2835
11-10-2004,10304,46,98.27,1913 Ford Model T Speedster,Vintage Cars,60.78,Versailles,France,4520,2795.88,1724.54,4520.42
11-10-2004,10304,24,54.34,1934 Ford V8 Coupe,Vintage Cars,34.35,Versailles,France,1304,824.4,479.76,1304.16
11-10-2004,10304,26,90.06,18th Century Vintage Horse Carriage,Vintage Cars,60.74,Versailles,France,2342,1579.24,762.32,2341.56
